ride_id,rideable_type,started_at,ended_at,ride_length,day_of_week,start_station_name,end_station_name,member_casual
21742634,classic_bike,2019-01-01 7:32:02,2019-01-01 7:44:42,0:12:40,3,Mies van der Rohe Way & Chicago Ave,Larrabee St & North Ave,NA
21742635,classic_bike,2019-01-01 7:33:07,2019-01-01 8:01:46,0:28:39,3,Dusable Harbor,Dusable Harbor,NA
21742636,classic_bike,2019-01-01 7:33:41,2019-01-01 7:38:02,0:04:21,3,Mies van der Rohe Way & Chicago Ave,Streeter Dr & Grand Ave,NA
21742637,classic_bike,2019-01-01 7:34:48,2019-01-01 7:49:42,0:14:54,3,Clifton Ave & Armitage Ave,Dearborn St & Erie St,NA
21742638,classic_bike,2019-01-01 7:38:03,2019-01-01 8:15:13,0:37:10,3,Adler Planetarium,Clinton St & Madison St,NA
21742640,classic_bike,2019-01-01 7:39:24,2019-01-01 7:44:28,0:05:04,3,Shore Dr & 55th St,Cornell Ave & Hyde Park Blvd,NA
21742641,classic_bike,2019-01-01 7:39:33,2019-01-01 7:52:59,0:13:26,3,Leavitt St & Chicago Ave,Ogden Ave & Roosevelt Rd,NA
21742642,classic_bike,2019-01-01 7:39:46,2019-01-01 8:15:05,0:35:19,3,Adler Planetarium,Clinton St & Madison St,NA
21742643,classic_bike,2019-01-01 7:48:25,2019-01-01 8:04:02,0:15:37,3,Aberdeen St & Jackson Blvd,Halsted St & Willow St,NA
21742644,classic_bike,2019-01-01 7:53:40,2019-01-01 7:56:59,0:03:19,3,Broadway & Cornelia Ave,Clark St & Newport St,NA
21742645,classic_bike,2019-01-01 7:54:16,2019-01-01 8:39:13,0:44:57,3,Lincoln Ave & Roscoe St,Montrose Harbor,NA
21742646,classic_bike,2019-01-01 7:55:14,2019-01-01 8:01:04,0:05:50,3,Ravenswood Ave & Lawrence Ave,Lincoln Ave & Sunnyside Ave,NA
21742647,classic_bike,2019-01-01 8:01:13,2019-01-01 8:33:10,0:31:57,3,Ritchie Ct & Banks St,Ashland Ave & Wrightwood Ave,NA
21742648,classic_bike,2019-01-01 8:03:38,2019-01-01 8:10:57,0:07:19,3,Ellis Ave & 53rd St,Ellis Ave & 58th St,NA
21742649,classic_bike,2019-01-01 8:03:51,2019-01-01 8:10:25,0:06:34,3,Lincoln Ave & Sunnyside Ave,Ravenswood Ave & Lawrence Ave,NA
21742650,classic_bike,2019-01-01 8:04:36,2019-01-01 8:09:19,0:04:43,3,Orleans St & Chestnut St (NEXT Apts),Dearborn St & Erie St,NA
21742651,classic_bike,2019-01-01 8:04:52,2019-01-01 8:07:26,0:02:34,3,Pine Grove Ave & Irving Park Rd,Pine Grove Ave & Waveland Ave,NA
21742652,classic_bike,2019-01-01 8:06:00,2019-01-01 8:19:31,0:13:31,3,Halsted St & Clybourn Ave (*),Aberdeen St & Randolph St,NA
21742653,classic_bike,2019-01-01 8:10:16,2019-01-01 8:21:35,0:11:19,3,Lake Shore Dr & Belmont Ave,Lake Shore Dr & Belmont Ave,NA
21742654,classic_bike,2019-01-01 8:11:25,2019-01-01 8:26:33,0:15:08,3,Racine Ave & 18th St,Clinton St & Roosevelt Rd,NA
21742655,classic_bike,2019-01-01 8:11:48,2019-01-01 8:19:01,0:07:13,3,Lake Shore Dr & Belmont Ave,Theater on the Lake,NA
21742656,classic_bike,2019-01-01 8:12:41,2019-01-01 8:17:31,0:04:50,3,Sheridan Rd & Irving Park Rd,Pine Grove Ave & Waveland Ave,NA
21742657,classic_bike,2019-01-01 8:14:59,2019-01-01 8:52:18,0:37:19,3,Clark St & Lake St,State St & Randolph St,NA
21742658,classic_bike,2019-01-01 8:19:15,2019-01-01 8:30:56,0:11:41,3,Theater on the Lake,Michigan Ave & Oak St,NA
21742660,classic_bike,2019-01-01 8:31:04,2019-01-01 8:53:28,0:22:24,3,Michigan Ave & Oak St,Theater on the Lake,NA
21742661,classic_bike,2019-01-01 8:31:28,2019-01-01 8:51:01,0:19:33,3,Wood St & Milwaukee Ave,Ashland Ave & Lake St (Temp),NA
21742662,classic_bike,2019-01-01 8:33:27,2019-01-01 8:38:18,0:04:51,3,Dearborn Pkwy & Delaware Pl,Franklin St & Chicago Ave,NA
21742663,classic_bike,2019-01-01 8:36:18,2019-01-01 8:49:11,0:12:53,3,Clark St & Drummond Pl,Halsted St & Clybourn Ave (*),NA
21742664,classic_bike,2019-01-01 8:39:10,2019-01-01 8:43:38,0:04:28,3,Sheridan Rd & Irving Park Rd,Pine Grove Ave & Waveland Ave,NA
21742665,classic_bike,2019-01-01 8:42:01,2019-01-01 8:50:32,0:08:31,3,Ravenswood Ave & Lawrence Ave,Clark St & Bryn Mawr Ave,NA
21742666,classic_bike,2019-01-01 8:44:24,2019-01-01 8:48:06,0:03:42,3,Field Blvd & South Water St,Dusable Harbor,NA
21742667,classic_bike,2019-01-01 8:48:27,2019-01-01 8:50:20,0:01:53,3,Halsted St & 35th St (*),Halsted St & 37th St,NA
21742668,classic_bike,2019-01-01 8:51:19,2019-01-01 8:54:09,0:02:50,3,Clark St & Wrightwood Ave,Halsted St & Wrightwood Ave,NA
21742669,classic_bike,2019-01-01 8:53:06,2019-01-01 9:04:22,0:11:16,3,State St & Randolph St,State St & Van Buren St,NA
21742670,classic_bike,2019-01-01 8:53:33,2019-01-01 9:07:31,0:13:58,3,Theater on the Lake,Lake Shore Dr & Belmont Ave,NA
21742671,classic_bike,2019-01-01 8:53:38,2019-01-01 8:58:19,0:04:41,3,Manor Ave & Leland Ave,Western Ave & Leland Ave,NA
21742672,classic_bike,2019-01-01 8:53:51,2019-01-01 9:03:33,0:09:42,3,Lake Shore Dr & Ohio St,Ritchie Ct & Banks St,NA
21742673,classic_bike,2019-01-01 8:54:18,2019-01-01 8:59:21,0:05:03,3,Sedgwick St & North Ave,Lake Shore Dr & North Blvd,NA
21742674,classic_bike,2019-01-01 8:54:46,2019-01-01 8:59:31,0:04:45,3,Desplaines St & Kinzie St,Racine Ave & Randolph St,NA
21742675,classic_bike,2019-01-01 8:55:47,2019-01-01 9:01:28,0:05:41,3,Dearborn St & Erie St,Kingsbury St & Kinzie St,NA
21742676,classic_bike,2019-01-01 8:59:17,2019-01-01 9:08:46,0:09:29,3,Cityfront Plaza Dr & Pioneer Ct,Rush St & Superior St,NA
21742677,classic_bike,2019-01-01 9:00:51,2019-01-01 9:13:34,0:12:43,3,Ridge Blvd & Howard St,Western Ave & Lunt Ave,NA
21742678,classic_bike,2019-01-01 9:02:45,2019-01-01 9:08:55,0:06:10,3,Damen Ave & Chicago Ave,Ashland Ave & Lake St (Temp),NA
21742679,classic_bike,2019-01-01 9:03:28,2019-01-01 9:08:46,0:05:18,3,Cityfront Plaza Dr & Pioneer Ct,Rush St & Superior St,NA
21742680,classic_bike,2019-01-01 9:06:13,2019-01-01 9:11:49,0:05:36,3,Sheridan Rd & Irving Park Rd,Pine Grove Ave & Waveland Ave,NA
21742681,classic_bike,2019-01-01 9:06:22,2019-01-01 9:13:11,0:06:49,3,Wabash Ave & Cermak Rd,MLK Jr Dr & 29th St,NA
21742682,classic_bike,2019-01-01 9:06:24,2019-01-01 9:10:40,0:04:16,3,Stockton Dr & Wrightwood Ave,Halsted St & Wrightwood Ave,NA
21742683,classic_bike,2019-01-01 9:06:33,2019-01-01 10:07:51,1:01:18,3,Broadway & Granville Ave,Broadway & Granville Ave,NA
21742684,classic_bike,2019-01-01 9:06:43,2019-01-01 9:45:36,0:38:53,3,Fort Dearborn Dr & 31st St,Fort Dearborn Dr & 31st St,NA
21742685,classic_bike,2019-01-01 9:07:37,2019-01-01 9:10:21,0:02:44,3,Ashland Ave & Division St,Damen Ave & Division St,NA
21742686,classic_bike,2019-01-01 9:08:57,2019-01-01 9:13:09,0:04:12,3,Rush St & Hubbard St,St. Clair St & Erie St,NA
21742687,classic_bike,2019-01-01 9:10:59,2019-01-01 9:18:40,0:07:41,3,Clark St & Wrightwood Ave,Greenview Ave & Fullerton Ave,NA
21742688,classic_bike,2019-01-01 9:11:58,2019-01-01 9:15:46,0:03:48,3,Peoria St & Jackson Blvd,Canal St & Adams St,NA
21742689,classic_bike,2019-01-01 9:13:10,2019-01-01 9:18:17,0:05:07,3,Damen Ave & Sunnyside Ave,Western Ave & Leland Ave,NA
21742690,classic_bike,2019-01-01 9:13:38,2019-01-01 9:30:33,0:16:55,3,Sedgwick St & North Ave,Kingsbury St & Kinzie St,NA
21742692,classic_bike,2019-01-01 9:19:47,2019-01-01 9:34:54,0:15:07,3,Wabash Ave & Cermak Rd,Federal St & Polk St,NA
21742693,classic_bike,2019-01-01 9:20:00,2019-01-01 9:31:39,0:11:39,3,Wolcott Ave & Polk St,Morgan St & Polk St,NA
21742695,classic_bike,2019-01-01 9:22:02,2019-01-01 9:27:08,0:05:06,3,Western Ave & Roscoe St,Lincoln Ave & Roscoe St,NA
21742696,classic_bike,2019-01-01 9:23:43,2019-01-01 9:26:29,0:02:46,3,Sedgwick St & Webster Ave,Clark St & Armitage Ave,NA
21742697,classic_bike,2019-01-01 9:24:42,2019-01-01 9:32:10,0:07:28,3,Broadway & Cornelia Ave,Sheridan Rd & Irving Park Rd,NA
21742698,classic_bike,2019-01-01 9:24:49,2019-01-01 9:34:53,0:10:04,3,Larrabee St & Oak St,Fairbanks St & Superior St (*),NA
21742699,classic_bike,2019-01-01 9:25:11,2019-01-01 9:28:03,0:02:52,3,Clark St & Bryn Mawr Ave,Broadway & Ridge Ave,NA
21742700,classic_bike,2019-01-01 9:25:21,2019-01-01 9:33:12,0:07:51,3,Columbus Dr & Randolph St,Kingsbury St & Kinzie St,NA
21742701,classic_bike,2019-01-01 9:25:50,2019-01-01 9:55:36,0:29:46,3,Clarendon Ave & Gordon Ter,Clinton St & Madison St,NA
21742702,classic_bike,2019-01-01 9:27:22,2019-01-01 9:28:35,0:01:13,3,Wabash Ave & Roosevelt Rd,Wabash Ave & Roosevelt Rd,NA
21742703,classic_bike,2019-01-01 9:27:31,2019-01-01 9:35:30,0:07:59,3,Cityfront Plaza Dr & Pioneer Ct,Dearborn St & Monroe St,NA
21742704,classic_bike,2019-01-01 9:27:52,2019-01-01 9:46:50,0:18:58,3,Michigan Ave & Oak St,Bissell St & Armitage Ave,NA
21742705,classic_bike,2019-01-01 9:27:53,2019-01-01 9:39:56,0:12:03,3,Wabash Ave & 9th St,Green St & Madison St,NA
21742707,classic_bike,2019-01-01 9:28:23,2019-01-01 9:34:02,0:05:39,3,Pine Grove Ave & Waveland Ave,Sheridan Rd & Buena Ave,NA
21742713,classic_bike,2019-01-01 9:29:19,2019-01-01 9:55:38,0:26:19,3,Wabash Ave & Roosevelt Rd,Wabash Ave & Roosevelt Rd,NA
21742716,classic_bike,2019-01-01 9:30:36,2019-01-01 10:03:01,0:32:25,3,Western Ave & Lunt Ave,Central St Metra,NA
21742717,classic_bike,2019-01-01 9:30:39,2019-01-01 9:32:31,0:01:52,3,Halsted St & 37th St,Halsted St & 35th St (*),NA
21742718,classic_bike,2019-01-01 9:33:23,2019-01-01 10:09:38,0:36:15,3,Wilton Ave & Belmont Ave,Racine Ave & Belmont Ave,NA
21742719,classic_bike,2019-01-01 9:35:05,2019-01-01 9:39:59,0:04:54,3,Racine Ave & Congress Pkwy,Aberdeen St & Jackson Blvd,NA
21742720,classic_bike,2019-01-01 9:36:20,2019-01-01 9:52:35,0:16:15,3,Lincoln Ave & Roscoe St,Theater on the Lake,NA
21742721,classic_bike,2019-01-01 9:38:15,2019-01-01 9:41:45,0:03:30,3,Milwaukee Ave & Grand Ave,Kingsbury St & Kinzie St,NA
21742722,classic_bike,2019-01-01 9:38:29,2019-01-01 9:41:45,0:03:16,3,Wolcott (Ravenswood) Ave & Montrose Ave (*),Ravenswood Ave & Irving Park Rd,NA
21742723,classic_bike,2019-01-01 9:39:20,2019-01-01 9:41:50,0:02:30,3,Clark St & Berwyn Ave,Broadway & Berwyn Ave,NA
21742724,classic_bike,2019-01-01 9:40:07,2019-01-01 9:51:30,0:11:23,3,Paulina Ave & North Ave,Winchester Ave & Elston Ave,NA
21742725,classic_bike,2019-01-01 9:42:57,2019-01-01 9:58:15,0:15:18,3,Green St & Madison St,Federal St & Polk St,NA
21742726,classic_bike,2019-01-01 9:43:10,2019-01-01 9:47:15,0:04:05,3,Broadway & Cornelia Ave,Broadway & Barry Ave,NA
21742727,classic_bike,2019-01-01 9:43:46,2019-01-01 9:52:56,0:09:10,3,Loomis St & Lexington St,Desplaines St & Jackson Blvd,NA
21742728,classic_bike,2019-01-01 9:45:42,2019-01-01 9:50:10,0:04:28,3,Aberdeen St & Jackson Blvd,Jefferson St & Monroe St,NA
21742729,classic_bike,2019-01-01 9:46:11,2019-01-01 9:55:14,0:09:03,3,Wells St & Elm St,Sedgwick St & Huron St,NA
21742730,classic_bike,2019-01-01 9:47:10,2019-01-01 10:06:17,0:19:07,3,Aberdeen St & Monroe St,LaSalle St & Jackson Blvd,NA
21742731,classic_bike,2019-01-01 9:47:41,2019-01-01 9:57:57,0:10:16,3,Wells St & Elm St,Michigan Ave & Lake St,NA
21742732,classic_bike,2019-01-01 9:47:47,2019-01-01 10:08:13,0:20:26,3,Normal Ave & Archer Ave,Desplaines St & Jackson Blvd,NA
21742733,classic_bike,2019-01-01 9:48:06,2019-01-01 9:56:27,0:08:21,3,Clark St & Schiller St,Dearborn St & Erie St,NA
21742734,classic_bike,2019-01-01 9:48:13,2019-01-01 9:50:54,0:02:41,3,Lake Shore Dr & Ohio St,Fairbanks Ct & Grand Ave,NA
21742735,classic_bike,2019-01-01 9:48:30,2019-01-01 9:54:58,0:06:28,3,Clinton St & Tilden St,LaSalle St & Washington St,NA
21742736,classic_bike,2019-01-01 9:50:12,2019-01-01 9:57:28,0:07:16,3,LaSalle St & Washington St,Field Blvd & South Water St,NA
21742737,classic_bike,2019-01-01 9:51:54,2019-01-01 9:58:01,0:06:07,3,Racine Ave & Randolph St,Desplaines St & Jackson Blvd,NA
21742738,classic_bike,2019-01-01 9:53:04,2019-01-01 10:04:07,0:11:03,3,Broadway & Belmont Ave,Theater on the Lake,NA
21742739,classic_bike,2019-01-01 9:53:10,2019-01-01 10:00:59,0:07:49,3,Larrabee St & Oak St,Dearborn Pkwy & Delaware Pl,NA
21742740,classic_bike,2019-01-01 9:55:04,2019-01-01 10:08:33,0:13:29,3,Daley Center Plaza,Wabash Ave & 16th St,NA
21742741,classic_bike,2019-01-01 9:55:09,2019-01-01 10:08:20,0:13:11,3,Halsted St & Clybourn Ave (*),Stockton Dr & Wrightwood Ave,NA
21742742,classic_bike,2019-01-01 9:55:27,2019-01-01 10:00:13,0:04:46,3,Wilton Ave & Diversey Pkwy,Clark St & Drummond Pl,NA
21742743,classic_bike,2019-01-01 9:55:52,2019-01-01 10:05:17,0:09:25,3,Leavitt St & Division St (*),Noble St & Milwaukee Ave,NA
21742744,classic_bike,2019-01-01 9:56:48,2019-01-01 10:07:35,0:10:47,3,Aberdeen St & Jackson Blvd,Loomis St & Lexington St,NA
21742745,classic_bike,2019-01-01 9:57:44,2019-01-01 10:07:51,0:10:07,3,Rush St & Cedar St,Michigan Ave & Washington St,NA
21742746,classic_bike,2019-01-01 9:58:48,2019-01-01 10:02:50,0:04:02,3,St. Clair St & Erie St,Rush St & Hubbard St,NA
21742747,classic_bike,2019-01-01 9:59:34,2019-01-01 10:04:56,0:05:22,3,Pine Grove Ave & Irving Park Rd,Clark St & Grace St,NA
21742748,classic_bike,2019-01-01 10:00:31,2019-01-01 10:24:11,0:23:40,3,Paulina St & 18th St,Honore St & Division St,NA
21742749,classic_bike,2019-01-01 10:00:39,2019-01-01 10:04:42,0:04:03,3,Dusable Harbor,McClurg Ct & Illinois St,NA
21742750,classic_bike,2019-01-01 10:01:18,2019-01-01 10:11:31,0:10:13,3,Sheridan Rd & Irving Park Rd,Broadway & Cornelia Ave,NA
21742751,classic_bike,2019-01-01 10:01:56,2019-01-01 10:08:03,0:06:07,3,Canal St & Madison St,Dearborn St & Monroe St,NA
21742752,classic_bike,2019-01-01 10:02:52,2019-01-01 10:10:03,0:07:11,3,Canal St & Adams St,Michigan Ave & Washington St,NA
21742753,classic_bike,2019-01-01 10:03:17,2019-01-01 10:05:13,0:01:56,3,Sheffield Ave & Webster Ave,Bissell St & Armitage Ave,NA
21742754,classic_bike,2019-01-01 10:03:20,2019-01-01 10:40:49,0:37:29,3,Lake Shore Dr & Wellington Ave,Lincoln Ave & Fullerton Ave,NA
21742755,classic_bike,2019-01-01 10:07:36,2019-01-01 10:17:54,0:10:18,3,Jefferson St & Monroe St,Morgan St & Lake St,NA
21742756,classic_bike,2019-01-01 10:07:43,2019-01-01 10:17:47,0:10:04,3,Jefferson St & Monroe St,Morgan St & Lake St,NA
21742757,classic_bike,2019-01-01 10:07:53,2019-01-01 10:22:10,0:14:17,3,Kingsbury St & Kinzie St,Wells St & Concord Ln,NA
21742758,classic_bike,2019-01-01 10:08:32,2019-01-01 10:10:44,0:02:12,3,Bissell St & Armitage Ave,Sheffield Ave & Webster Ave,NA
21742760,classic_bike,2019-01-01 10:09:21,2019-01-01 10:20:34,0:11:13,3,Southport Ave & Wrightwood Ave,Seeley Ave & Roscoe St,NA
21742761,classic_bike,2019-01-01 10:09:38,2019-01-01 10:16:34,0:06:56,3,Indiana Ave & Roosevelt Rd,Dearborn St & Van Buren St (*),NA
21742762,classic_bike,2019-01-01 10:09:42,2019-01-01 10:25:57,0:16:15,3,Ashland Ave & Wellington Ave,Pine Grove Ave & Waveland Ave,NA
21742763,classic_bike,2019-01-01 10:10:19,2019-01-01 10:13:16,0:02:57,3,Clarendon Ave & Leland Ave,Marine Dr & Ainslie St,NA
21742764,classic_bike,2019-01-01 10:10:44,2019-01-01 10:44:03,0:33:19,3,Racine Ave & Belmont Ave,Broadway & Belmont Ave,NA
21742765,classic_bike,2019-01-01 10:11:08,2019-01-01 12:29:19,2:18:11,3,Broadway & Granville Ave,Ravenswood Ave & Lawrence Ave,NA
21742767,classic_bike,2019-01-01 10:12:16,2019-01-01 10:19:26,0:07:10,3,Vernon Ave & 75th St,Woodlawn Ave & 75th St,NA
21742768,classic_bike,2019-01-01 10:13:26,2019-01-01 10:15:23,0:01:57,3,Lincoln Ave & Diversey Pkwy,Wilton Ave & Diversey Pkwy,NA
21742769,classic_bike,2019-01-01 10:13:43,2019-01-01 10:22:37,0:08:54,3,Clark St & Ida B Wells Dr,Clark St & Ida B Wells Dr,NA
21742770,classic_bike,2019-01-01 10:14:13,2019-01-01 10:17:07,0:02:54,3,Mies van der Rohe Way & Chestnut St,Rush St & Superior St,NA
21742771,classic_bike,2019-01-01 10:14:32,2019-01-01 10:20:27,0:05:55,3,Clark St & Randolph St,LaSalle Dr & Huron St (*),NA
21742772,classic_bike,2019-01-01 10:15:16,2019-01-01 10:26:21,0:11:05,3,Halsted St & Clybourn Ave (*),Dearborn St & Erie St,NA
21742773,classic_bike,2019-01-01 10:16:14,2019-01-01 10:23:41,0:07:27,3,Western Ave & Walton St,Wood St & Milwaukee Ave,NA
21742774,classic_bike,2019-01-01 10:17:01,2019-01-01 10:20:59,0:03:58,3,Clark St & Drummond Pl,Wilton Ave & Diversey Pkwy,NA
21742775,classic_bike,2019-01-01 10:18:18,2019-01-01 10:38:12,0:19:54,3,Mies van der Rohe Way & Chestnut St,Mies van der Rohe Way & Chestnut St,NA
21742782,classic_bike,2019-01-01 10:22:20,2019-01-01 10:39:14,0:16:54,3,McClurg Ct & Illinois St,Racine Ave (May St) & Fulton St,NA
21742783,classic_bike,2019-01-01 10:22:26,2019-01-02 10:08:20,23:45:54,3,Michigan Ave & Washington St,Michigan Ave & Washington St,NA
21742784,classic_bike,2019-01-01 10:22:35,2019-01-01 10:27:24,0:04:49,3,Clark St & Lake St,Michigan Ave & Madison St,NA
21742785,classic_bike,2019-01-01 10:23:26,2019-01-01 10:29:09,0:05:43,3,Clark St & Grace St,Pine Grove Ave & Irving Park Rd,NA
21742786,classic_bike,2019-01-01 10:24:31,2019-01-01 10:37:46,0:13:15,3,Ada St & Washington Blvd,Ashland Ave & Division St,NA
21742787,classic_bike,2019-01-01 10:25:04,2019-01-01 10:28:19,0:03:15,3,Dearborn St & Monroe St,Clark St & Ida B Wells Dr,NA
21742788,classic_bike,2019-01-01 10:25:14,2019-01-01 10:35:49,0:10:35,3,Leavitt St & North Ave,Artesian Ave & Hubbard St,NA
21742789,classic_bike,2019-01-01 10:25:20,2019-01-01 10:31:52,0:06:32,3,Emerald Ave & 31st St,Halsted St & Archer Ave,NA
21742790,classic_bike,2019-01-01 10:25:35,2019-01-01 10:28:32,0:02:57,3,Dearborn St & Monroe St,Clark St & Ida B Wells Dr,NA
21742791,classic_bike,2019-01-01 10:25:42,2019-01-01 10:41:53,0:16:11,3,Campbell Ave & North Ave,Dayton St & North Ave,NA
21742792,classic_bike,2019-01-01 10:26:07,2019-01-01 10:30:14,0:04:07,3,Ogden Ave & Chicago Ave,Ashland Ave & Chicago Ave,NA
21742793,classic_bike,2019-01-01 10:26:22,2019-01-01 10:31:24,0:05:02,3,Jefferson St & Monroe St,Desplaines St & Kinzie St,NA
21742794,classic_bike,2019-01-01 10:26:23,2019-01-01 10:36:26,0:10:03,3,State St & 19th St,Clinton St & Roosevelt Rd,NA
21742795,classic_bike,2019-01-01 10:27:38,2019-01-01 10:35:22,0:07:44,3,Sedgwick St & North Ave,Bissell St & Armitage Ave,NA
21742796,classic_bike,2019-01-01 10:28:43,2019-01-01 10:41:00,0:12:17,3,Shore Dr & 55th St,Ellis Ave & 58th St,NA
21742797,classic_bike,2019-01-01 10:29:02,2019-01-01 10:33:59,0:04:57,3,Racine Ave & Congress Pkwy,Aberdeen St & Monroe St,NA
21742798,classic_bike,2019-01-01 10:29:06,2019-01-01 10:41:52,0:12:46,3,Wells St & Elm St,Halsted St & Dickens Ave,NA
21742802,classic_bike,2019-01-01 10:30:59,2019-01-01 10:36:55,0:05:56,3,Clark St & Lincoln Ave,Clark St & Elm St,NA
21742803,classic_bike,2019-01-01 10:31:42,2019-01-01 11:01:37,0:29:55,3,Ashland Ave & Grand Ave,Clark St & Randolph St,NA
21742806,classic_bike,2019-01-01 10:32:34,2019-01-01 10:40:50,0:08:16,3,Greenview Ave & Fullerton Ave,Clark St & Wrightwood Ave,NA
21742807,classic_bike,2019-01-01 10:32:58,2019-01-01 11:01:27,0:28:29,3,Ashland Ave & Grand Ave,Clark St & Randolph St,NA
21742808,classic_bike,2019-01-01 10:33:02,2019-01-01 10:42:00,0:08:58,3,Pine Grove Ave & Irving Park Rd,Broadway & Belmont Ave,NA
21742809,classic_bike,2019-01-01 10:35:19,2019-01-01 10:44:21,0:09:02,3,Aberdeen St & Jackson Blvd,Ashland Ave & Lake St (Temp),NA
21742812,classic_bike,2019-01-01 10:36:40,2019-01-01 10:48:27,0:11:47,3,State St & Kinzie St,Wells St & Elm St,NA
21742813,classic_bike,2019-01-01 10:37:15,2019-01-01 10:50:47,0:13:32,3,Federal St & Polk St,Wabash Ave & Cermak Rd,NA
21742816,classic_bike,2019-01-01 10:38:08,2019-01-01 10:55:54,0:17:46,3,Federal St & Polk St,Milwaukee Ave & Grand Ave,NA
21742819,classic_bike,2019-01-01 10:38:54,2019-01-01 10:53:46,0:14:52,3,Paulina Ave & North Ave,Franklin St & Chicago Ave,NA
21742820,classic_bike,2019-01-01 10:41:03,2019-01-01 10:44:59,0:03:56,3,Ashland Ave & Wellington Ave,Southport Ave & Wellington Ave,NA
21742821,classic_bike,2019-01-01 10:41:05,2019-01-01 11:07:12,0:26:07,3,Stockton Dr & Wrightwood Ave,Dearborn St & Monroe St,NA
21742822,classic_bike,2019-01-01 10:41:32,2019-01-01 10:47:17,0:05:45,3,Clark St & Wellington Ave,Racine Ave & Belmont Ave,NA
21742825,classic_bike,2019-01-01 10:44:00,2019-01-01 10:53:43,0:09:43,3,Lincoln Ave & Fullerton Ave,Southport Ave & Wellington Ave,NA
21742826,classic_bike,2019-01-01 10:44:16,2019-01-01 10:53:20,0:09:04,3,Aberdeen St & Monroe St,Kingsbury St & Kinzie St,NA
21742827,classic_bike,2019-01-01 10:44:34,2019-01-01 11:02:56,0:18:22,3,Broadway & Belmont Ave,Wilton Ave & Belmont Ave,NA
21742831,classic_bike,2019-01-01 10:45:50,2019-01-01 10:54:46,0:08:56,3,Sheridan Rd & Irving Park Rd,Broadway & Barry Ave,NA
21742832,classic_bike,2019-01-01 10:47:32,2019-01-01 10:49:35,0:02:03,3,Damen Ave & Division St,Honore St & Division St,NA
21742833,classic_bike,2019-01-01 10:48:35,2019-01-01 10:55:16,0:06:41,3,Clybourn Ave & Division St,Wells St & Concord Ln,NA
21742834,classic_bike,2019-01-01 10:50:39,2019-01-01 11:00:52,0:10:13,3,Clark St & Elm St,Orleans St & Hubbard St (*),NA
21742837,classic_bike,2019-01-01 10:52:00,2019-01-01 11:08:09,0:16:09,3,Clinton St & Lake St,Streeter Dr & Grand Ave,NA
21742838,classic_bike,2019-01-01 10:52:43,2019-01-01 11:08:00,0:15:17,3,Clinton St & Lake St,Streeter Dr & Grand Ave,NA
21742839,classic_bike,2019-01-01 10:53:08,2019-01-01 11:14:44,0:21:36,3,Clark St & Chicago Ave,Lakeview Ave & Fullerton Pkwy,NA
21742840,classic_bike,2019-01-01 10:53:20,2019-01-01 11:04:04,0:10:44,3,Spaulding Ave & Armitage Ave,California Ave & Division St,NA
21742841,classic_bike,2019-01-01 10:53:23,2019-01-01 11:01:36,0:08:13,3,Southport Ave & Clark St,Broadway & Waveland Ave,NA
21742842,classic_bike,2019-01-01 10:53:49,2019-01-01 11:10:15,0:16:26,3,Canal St & Madison St,Wabash Ave & Grand Ave,NA
21742843,classic_bike,2019-01-01 10:53:55,2019-01-01 10:55:25,0:01:30,3,Rush St & Superior St,Rush St & Superior St,NA
21742844,classic_bike,2019-01-01 10:54:08,2019-01-01 10:58:52,0:04:44,3,Sheffield Ave & Waveland Ave,Sheridan Rd & Montrose Ave,NA
21742845,classic_bike,2019-01-01 10:54:13,2019-01-01 11:10:22,0:16:09,3,Canal St & Madison St,Wabash Ave & Grand Ave,NA
21742846,classic_bike,2019-01-01 10:57:19,2019-01-01 11:04:29,0:07:10,3,Rush St & Superior St,Cityfront Plaza Dr & Pioneer Ct,NA
21742847,classic_bike,2019-01-01 10:57:28,2019-01-01 11:04:38,0:07:10,3,Rush St & Superior St,Cityfront Plaza Dr & Pioneer Ct,NA
21742848,classic_bike,2019-01-01 10:58:58,2019-01-01 11:03:51,0:04:53,3,Desplaines St & Kinzie St,Desplaines St & Jackson Blvd,NA
21742849,classic_bike,2019-01-01 10:59:39,2019-01-01 11:03:38,0:03:59,3,Desplaines St & Jackson Blvd,Desplaines St & Kinzie St,NA
